rsi,cycle,band,atr,obv,accdist,label
48.57,0.1247,135.5269,0.1764,-3534411,-977697.4,false
55.46,0.0389,198.8393,0.1405,86510,163259.03,false
50.61,0.0769,135.5393,0.1607,-3482108,-914215.9,false
60.3,0.0491,198.8267,0.1423,173352,250101.03,false
60.7,0.0482,198.8179,0.136,186253,251666.55,false
59.57,-0.002,458.3431,0.235,-37071,-64666.45,false
55.51,0.0178,135.5455,0.1525,-1207443,-20478.6,false
50.66,0.1068,458.3512,0.2944,-36991,-65665.83,false
48.76,0.0712,198.6061,0.1373,-129761,30280.67,false
59.62,0.1271,458.3432,0.2433,4018,-37859.78,false
50.61,0.0729,134.6746,0.2216,-2871733,564445.75,false
59.84,0.1518,458.3561,0.2318,28258,-26791.91,false
52.53,0.106,134.7682,0.212,-1612137,557394.5,false
57.69,0.0506,198.6943,0.1341,32563,117313.4,false
63.57,0.0189,458.3446,0.2361,55164,11998.88,false
64.42,0.0012,458.3023,0.2452,34335,-2283.66,false
57.03,0.1076,458.8189,0.2358,30931,39489.74,false
49.5,0.0936,198.6211,0.1395,-87476,-55271.83,false
52.03,0.0974,198.6265,0.1389,-96516,-49070.22,false
62.84,0.161,458.9118,0.2258,35360,44989.45,false
45.99,0.0658,134.8808,0.1578,-1927440,1247724,false
49.48,0.1045,134.8772,0.1578,-1822053,1393690.8,false
35.84,0.5342,455.4311,0.5146,-140837,88555.85,false
44.55,0.624,455.4595,0.5586,-96674,107858.81,false
33.32,0.2545,132.8764,0.3169,-9345413,753778.44,false
43.4,0.0909,132.8656,0.3583,-7553873,1337179,false
42,0.1397,196.6767,0.365,-900786,-96296.14,false
49.51,0.1455,133.2312,0.2249,-8649294,-883594.4,true
53.55,0.1422,133.2334,0.223,-8032901,-407892.2,true
51.13,0.0424,197.1216,0.1639,-651593,52045.25,true
60.23,0.0664,197.1086,0.1741,-567799,125556.21,true
62.43,0.0597,133.1963,0.2326,-5559314,1226232.4,true
64.11,0.1127,133.1654,0.2233,-5402660,1059951.9,true
63.6,0.0227,197.0195,0.1668,-521641,200034.78,true
68.78,0.0243,133.0936,0.2111,-3657367,1525511.6,true
67.27,0.0237,196.9868,0.1661,-493504,208332.66,false
54.33,0.0426,456.3303,0.305,-131504,116333.2,false
72.45,0.0519,133.0307,0.2176,-3281562,2316655,false
70.07,0.0336,196.9657,0.1593,-501753,221643.12,false
57.21,0.161,456.291,0.2928,-142758,103655.95,false
74.94,0.0825,132.9698,0.2111,-2446431,2815245.2,false
75.83,0.0565,132.9159,0.2054,-2079060,3231790,false
71.03,-0.0135,196.9446,0.1608,-499025,274092.8,false
60.73,0.0824,456.2147,0.2914,-128453,109487.6,false
78.06,0.0157,132.8638,0.2036,-1739634,3409422.8,false
68.81,-0.0439,197.0287,0.171,-510767,286498.6,false
62.33,-0.0186,456.2262,0.2939,-132444,122608.4,false
62.53,0.0418,456.2823,0.2875,-127098,114403.9,false
55.65,0.0747,456.5814,0.2825,-68716,160532.6,false
57.35,0.0854,197.7127,0.1582,-454183,286287.56,true
56.22,0.2095,456.6501,0.2718,-53413,149895.4,false
58.33,0.1293,134.0679,0.1894,1596124,4535857,false
58.59,0.0294,197.7784,0.149,-378910,265257.53,true
58.44,0.0161,197.7785,0.1468,-84018,242931.9,true
59.31,0.0515,197.7752,0.1396,119070,367134.66,true
60.41,0.036,197.7785,0.1332,320282,386141.28,true
63.51,0.037,197.7582,0.1377,398942,411946.3,true
54.68,0.072,456.6915,0.2556,23030,71119.26,false
62.48,0.0301,134.1607,0.1654,6321180,4012653,false
63.52,-0.0066,134.2193,0.1524,5829603,3582441.5,false
54.15,0.0918,456.6998,0.2599,41542,14154.09,true
57.33,0.1518,456.684,0.2491,36742,14027.81,true
58.88,0.0393,197.9953,0.1171,628907,358003.44,true
58.81,0.1381,456.664,0.2416,65856,15455.61,true
66.44,0.09,197.9852,0.12,721158,398132.8,true
65.28,0.1262,456.59,0.247,87856,21362.8,true
69.79,0.007,456.4663,0.2316,88615,29520.88,false
65.8,0.0631,198.1771,0.1253,113628,214418.56,true
63.97,0.1092,457.2302,0.2399,-25677,-13718.75,true
70.71,0.0809,198.1822,0.1267,149329,180847.92,true
68.28,0.1334,457.2232,0.2453,-24328,-5734.93,true
51.14,0.0572,133.7862,0.1683,-2114711,-1003389.3,true
71.09,0.0493,198.1598,0.1303,259364,247138.56,true
70.55,0.1336,457.1716,0.2453,2078,1945.07,true
54.21,0.0704,133.797,0.1637,-1200914,-397974.06,true
72.77,-0.0314,457.0711,0.2346,3045,23843.66,true
56.61,-0.0228,133.8101,0.1441,-886831,560310.7,true
64.8,0.027,133.7743,0.1455,-34086,803419.7,true
74.88,0.0421,198.1533,0.152,300853,268496.72,true
74.54,-0.0121,457.0915,0.2771,70840,63222.06,true
67.57,-0.0047,133.7243,0.1678,548992,559018,true
79.06,0.1569,198.1385,0.167,430784,361303.56,true
73.49,0.0585,133.6933,0.175,1293839,878134.5,false
71.74,-0.0522,133.7153,0.175,400678,449306.12,false
74.7,0.0029,133.8143,0.1774,1104381,691766.1,false
71.67,0.0156,198.4421,0.186,588144,130024.91,true
63.04,0.1316,458.502,0.2184,82374,-1914.83,true
46.83,0.0645,134.1577,0.1347,96467,-819042.2,true
62.07,0.0403,198.9779,0.1016,437235,84948.31,true
57.18,0.0381,134.2199,0.1372,997930,-429121.88,false
67.27,0.0146,198.9814,0.1156,656895,104095.08,true
69.64,0.0127,198.957,0.1141,733531,132652,true
66.54,0.0265,458.6814,0.2075,164010,30281.5,true
58.87,0.0457,134.2262,0.126,3320030,-8497.16,true
67.77,0.0734,458.7238,0.2121,172006,27748.57,true
63.38,0.0585,134.2234,0.1288,3399570,416126.75,true
71.03,-0.0059,198.9545,0.1079,697274,136287.9,true
75.71,0.0816,458.714,0.22,221081,44710.1,false
67.64,-0.0121,134.2634,0.1267,4214106,59442.55,true
70.01,0.0235,134.2761,0.1274,4410186,217543.69,true
76.61,0.0012,199.017,0.1151,789122,115903.63,true
73.95,0.0541,134.2722,0.1335,4855337,514568.62,false
66.68,0.007,134.3919,0.1609,3989263,-415579.94,false
70.97,0.051,199.2895,0.1464,941680,1711.64,true
59.04,0.0646,459.0794,0.3036,183111,-25122.59,true
73.2,0.0944,199.3093,0.1428,865625,-1827.81,true
64.41,0.1669,459.1197,0.2914,140304,-47428.71,true
66.91,0.0223,459.2764,0.2546,133981,-19600.09,true
64.49,-0.0147,134.7686,0.1537,4342414,-139676.73,false
67.43,0.0729,459.2602,0.2368,151169,-13165.24,true
67.03,0.0516,134.7841,0.1479,4476333,-208364.28,false
72.7,0.0482,199.4465,0.1308,620995,-39719.95,false
72.98,0.0838,459.2053,0.2321,165462,34255.42,false
74.89,0.0702,199.4293,0.1304,687430,-19345.21,false
76.01,0.1349,459.1284,0.2339,195936,47227.89,false
65.24,0.0794,199.7112,0.1419,546618,-31903.19,false
66.93,0.0972,199.7402,0.1394,658535,-24672.46,false
61.71,0.1388,134.8884,0.1617,5682032,168064.66,false
71.17,0.0925,199.7174,0.1504,801425,-56168.01,false
66.81,0.1558,134.8705,0.1582,6122986,678246.25,false
56.1,0.0403,199.7714,0.1928,748370,-107868.58,true
62.21,0.1269,199.7564,0.2025,857565,-17981.05,true
66.99,0.1676,459.9848,0.3453,222200,97526.09,false
68.99,0.2764,459.9079,0.3489,265180,99080.66,false
54.12,0.0888,134.8235,0.2,3370765,431597.75,true
65.76,0.0932,199.7449,0.226,979685,116323.55,true
66.67,0.1663,134.8005,0.2285,4612757,1399461.4,false
71.66,0.1219,199.7009,0.2771,1379128,60232.64,false
77.24,0.1256,199.4902,0.3628,1903816,782252.3,false
78.78,0.3912,199.3388,0.3721,2312846,1129485.8,false
62,0.6805,459.2594,0.765,864597,420907.84,false
79.32,0.2991,199.2294,0.3622,2859648,1462453.6,false
63.49,0.672,459.2119,0.7679,1015088,544847.5,false
0,0,0,0,0,0,true
0,0,0,0,0,0,true
0,0,0,0,0,0,false
0,-75.0354,0,0,0,0,false
0,-195.8389,0,0,0,0,false
0,-58.2333,0,0,0,0,false
78.89,-11.5787,0,0.4882,0,0,false
77.73,-0.3354,459.8494,0.5007,0,0,false
69.4,0.577,458.5379,0.7251,0,0,false
67.82,-0.0222,458.7432,0.4261,0,0,true
59.14,0.1012,135.9409,0.2501,0,0,false
67.05,0.0223,459.2758,0.3842,0,0,false
59.21,-0.005,136.1201,0.2097,4253145,4202645,true
56.81,0.0566,200.1769,0.2193,-624906,-592638.4,false
66.52,-0.0036,459.4792,0.3927,250177,-40844.98,false
63.6,0.0872,136.0965,0.2244,4047274,4316676,false
56.19,0.0809,200.2283,0.2479,-581181,-603874.25,true
58.15,0.0487,200.2809,0.2454,-363373,-580843,true
59.54,0.0444,200.3018,0.2478,-372050,-522356.78,true
58.79,0.1427,459.9274,0.4207,92138,-59456.03,false
63.73,-0.0075,200.5366,0.18,176947,-380718.66,false
65.39,0.065,200.5428,0.1793,194007,-372558.56,false
66.33,0.0788,200.5452,0.181,317885,-321081.8,false
59.96,0.1904,459.9083,0.3411,136230,-116792.57,false
49.89,0.1411,135.9491,0.1811,1462770,894900.6,false
62.78,0.1915,459.8582,0.307,163934,-90447.11,false
70.88,0.0132,200.7216,0.1806,333538,-253843.58,false
67.21,0.1783,459.7529,0.3095,180156,-68742.94,false
55.34,0.0682,135.9756,0.1736,2374867,1402194.4,false
73.25,0.1073,200.7164,0.1892,571825,-112766.19,false
57.62,0.0852,136.0165,0.1672,3781495,2552859.2,false
58.6,0.0729,136.0291,0.1629,3376089,2242536.8,false
52.99,0.0473,136.2126,0.1309,2262598,1140514.5,false
56.64,0.0215,136.2427,0.1212,1928814,1622501.6,true
62.17,0.0189,136.215,0.1254,1132377,1843698.4,false
64.56,0.013,136.2441,0.1294,968746,1708095.4,true
71.49,0.0847,136.2129,0.144,1336486,2094135.5,true
74.73,0.0782,136.1471,0.1536,3038674,2749159.5,true
45.26,0.0301,200.2833,0.1117,-132393,-74829.05,false
55.81,0.093,459.9765,0.2187,86036,58036.1,false
72.05,-0.0608,136.1725,0.1639,3574855,2821647,false
54.08,0.0626,200.2833,0.117,-98230,-57255.83,false
59.59,0.0287,459.9589,0.1928,81070,62586.82,false
66.23,0.0518,200.2417,0.1181,-30083,77460.02,false
64.93,0.0602,459.8967,0.202,79090,74644.22,false
70.54,0.012,136.3658,0.1539,3000920,2953995.5,false
71.35,0.0187,136.4419,0.1571,3768452,3673794.2,false
67.86,-0.0303,459.8356,0.211,90523,91938.8,false
64.35,-0.0088,200.3881,0.1215,-651858,-265203.12,false
60.51,0.152,460.8584,0.2473,68986,32722.21,false
58.51,0.054,200.8216,0.1202,-170070,-117130.91,false
60.26,0.0169,137.1933,0.1098,2926907,1809077.8,false
63.82,0.044,137.1794,0.108,3255211,2049252.2,false
63.63,0.0139,137.1633,0.1076,2866237,1835727.9,false
65.82,0.0203,137.1572,0.1061,3431329,2227616.8,false
68.95,0.0345,137.1417,0.1098,4053793,1834458.2,false
58.49,0.0315,200.9201,0.1055,-35287,20393.53,false
54.54,0.072,460.6986,0.2081,46133,37371.92,false
58.09,0.0383,137.1959,0.1344,4151142,1636567.8,false
56.67,0.1553,460.7038,0.2151,66030,54288.53,false
48.54,0.0708,460.6053,0.2144,66010,64394,true
54.26,0.1285,460.6264,0.2101,66922,76218,false
53.35,0.0441,200.6196,0.114,-81368,5140.08,false
58.66,0.0742,460.6342,0.1935,65312,73831.06,false
52.57,0.0467,137.1219,0.1113,2127210,154446.98,true
56.02,0.059,137.1264,0.1133,1992706,284736.38,true
57.78,0.0469,200.6149,0.1198,-87926,22447.59,false
61.82,0.0681,137.1166,0.1115,2490347,694995.5,false
64.28,0.1158,460.6112,0.2155,64868,84219.93,false
59.59,0.0192,200.6225,0.1114,-32410,-39264.18,false
69.93,0.204,460.5432,0.2326,110213,111428.15,false
65.03,0.0291,460.8351,0.2118,156952,129872.23,false
61.73,0.0068,200.7608,0.0856,-25112,23963.13,false
65.91,0.0137,137.2679,0.0948,2033148,1569641.4,false
56.22,0.027,200.9345,0.0984,11253,15633.86,false
59.98,0.0492,137.4739,0.12,1219639,2197469.5,false
60.7,0.0492,137.4663,0.1186,1558175,2187785.5,false
55.91,0.0275,200.6004,0.0755,-34586,47602.04,true
51,0.0469,460.2536,0.1759,-62622,26295.75,false
54.66,0.0501,137.3451,0.0932,1939575,1751808.8,false
64.46,-0.0061,200.5648,0.0838,16263,89680.08,false
61.09,0.055,200.6878,0.1054,-149676,73260.45,false
59.41,0.0799,460.3338,0.2146,-160495,-45642.47,false
48.81,0.0664,137.2412,0.1032,789881,737118.75,true
67.46,0.0993,200.6904,0.1099,-140762,47573.26,false
65.86,0.0974,460.3305,0.2261,-152144,-53092.27,false
56.86,0.0606,137.2451,0.1079,1333705,755113,true
59.61,0.0557,137.2444,0.1083,1768764,788854.1,true
66.73,0.0595,137.2282,0.117,1948525,1020390.94,false
79.41,0.0276,200.5688,0.124,-23834,52989.32,false
80.1,0.0521,200.5396,0.1304,53992,22626.99,false
75.13,0.0477,460.2229,0.2738,-17000,-46662.48,false
72.75,0.013,137.1404,0.1126,2738109,1054496.5,false
74.21,0.0052,137.122,0.108,2950396,1063009.6,false
74.87,-0.0017,200.6733,0.1155,76925,14893.45,false
74.93,-0.013,137.2239,0.102,4019268,575948.4,false
67.98,0.0967,460.632,0.2071,1845,-57025.33,false
74.44,0.0224,200.7959,0.1068,78227,21629.36,false
60.77,0.026,137.7908,0.0809,2913772,91492.66,false
59.98,0.0184,201.1869,0.0683,-97277,-37249.32,false
59.14,0.0345,461.2039,0.1393,115731,-26970.26,false
64.41,0.0689,461.1781,0.1395,140137,-11182.41,false
66.61,0.0141,461.1676,0.1358,131210,-8290.78,false
59.89,0.0432,201.177,0.084,73480,24413.37,false
62.6,0.0609,201.169,0.0815,130167,21574.3,false
59.69,0.0292,201.1647,0.089,-103257,-74922.85,false
63.17,0.0131,201.1541,0.0878,-89055,-28227.13,false
66.16,0.0287,201.1472,0.0874,-103182,-35944.8,false
42.4,0.0348,137.5047,0.0882,934815,-798279.3,false
69.84,0.0429,201.1335,0.0896,-128278,20602.87,false
57.83,0.0194,461.3214,0.1414,60819,-23343.86,false
49.49,0.0478,137.5207,0.0903,327933,-734772.94,false
74.8,0.0282,201.1093,0.0935,74408,70196.46,false
65.07,0.088,461.3054,0.1572,105298,7330.94,false
54.96,0.1117,461.293,0.1946,107227,38765.76,false
56.86,0.0524,461.3028,0.1823,155045,66402.56,false
50.1,0.0734,137.329,0.113,-287972,-796604.1,false
65.7,0.0297,201.4315,0.1115,440546,45204.37,false
58.54,0.0848,201.4183,0.1582,418063,346108.34,false
51.56,0.0938,137.0709,0.1694,3675,-1145943,false
63.87,0.1059,201.4097,0.1642,1027052,737285.8,false
65.01,0.2572,461.0642,0.3573,306927,298155.3,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,-33.591,0,0,0,0,true
0,-36.4226,0,0,0,0,true
0,-83.2068,0,0,0,0,false
0,-24.792,0,0,0,0,true
54.31,-13.2783,0,0.3224,0,0,true
54.74,-6.9031,0,0.3086,0,0,true
48.3,-7.2216,0,0.294,0,0,true
55.09,-4.8543,0,0.3015,0,0,false
48.58,-4.9894,0,0.2519,0,0,true
48.7,-3.4568,201.1023,0.2339,0,0,false
49.25,-2.4387,201.0341,0.2579,0,0,false
55.26,-1.3129,137.8252,0.2579,0,0,true
55.58,-0.8626,137.8316,0.2551,0,0,true
55.98,-0.4076,137.885,0.2397,0,0,true
32.58,-0.6633,461.4394,0.414,0,0,false
56.35,-0.2201,137.9949,0.2206,0,0,true
33.24,-0.3514,461.4094,0.3876,0,0,false
57.17,-0.1223,138.1014,0.2284,0,0,true
58.36,-0.0255,138.4951,0.2422,0,0,true
49.92,-0.001,201.8562,0.2421,0,0,false
58.93,0.0469,138.5628,0.2458,0,0,true
50.78,0.1423,201.8752,0.2464,0,0,false
60.51,0.1017,138.5629,0.2765,0,0,false
59.58,0.118,139.6547,0.3003,0,0,true
60.08,0.08,139.7758,0.2882,0,0,false
60.79,0.0617,139.8879,0.2746,0,0,false
61.98,0.059,140.0063,0.2753,0,0,false
60.91,0.1023,140.6,0.1963,0,0,false
54.82,0.0603,140.8538,0.1671,18817988,14735610,true
60.31,0.1318,140.8588,0.1754,18772428,15123524,false
61.68,0.176,140.8496,0.1739,20216232,15778820,false
48.35,0.0003,201.525,0.1454,-81982,259148.66,true
51.06,0.0376,201.5773,0.1434,-208458,286717.03,true
45.86,0.0155,460.9484,0.2408,624,112556.33,true
49.78,0.1091,460.9384,0.2472,27088,137104.83,false
53.92,0.1837,460.8898,0.2501,20862,133554.67,false
59.41,0.009,140.9326,0.1686,15253253,11811511,true
67.24,0.1048,140.9285,0.1696,15320741,12580981,false
67.93,0.1642,140.9377,0.1639,15276296,12294173,false
56.9,0.0812,201.7007,0.1379,-533032,16454.7,true
51.33,0.1103,461.1102,0.2406,-23420,41915.39,true
73.7,-0.015,140.9999,0.1389,13809343,9295717,false
55.71,0.2183,461.1023,0.2415,24938,79021.64,false
62.8,0.0797,201.6783,0.1392,-489837,255736.8,true
61.87,0.2741,461.0491,0.2629,-14457,113950.88,false
67.47,0.0184,201.6625,0.125,-395650,142734.1,true
69.48,0.0116,141.0544,0.1393,6730760,7252183.5,false
67.34,-0.0112,201.6416,0.1367,-284250,274677.03,false
63.1,0.0732,461.3636,0.2374,46561,67376.48,false
64.48,-0.0242,462.0254,0.2253,31584,63171.2,false
52.61,0.1119,141.4783,0.1451,2712204,3949572,false
54.65,0.1424,141.4782,0.138,4224864,4981042,false
57.43,0.1123,141.4798,0.1406,5435607,5764640,false
67.93,0.0487,202.3804,0.093,161696,464155.7,false
57.04,0.0197,141.5297,0.1167,5313442,4911661,false
56.48,0.0082,202.3958,0.0992,683915,541643.8,false
63.02,0.1205,462.093,0.211,126757,42741.08,false
53.36,0.0493,141.5727,0.1368,4133055,3509361.8,false
53.07,0.1123,461.98,0.2109,56819,-15380.37,false
53.84,0.153,202.1146,0.1194,440318,306788.2,true
61.37,0.0798,202.1109,0.1155,373441,316708.94,true
49.39,0.0933,141.1728,0.1652,1380420,2155282.8,false
63.92,0.0824,202.0979,0.113,382168,358420.06,true
67.68,0.0758,202.074,0.1198,391097,346421.28,true
54.9,0.0119,462.0186,0.1688,50772,-21434.79,false
73.08,0.0742,202.025,0.126,504387,459411.9,false
61.11,0.0779,462.0099,0.166,55335,-12203.35,false
78.35,0.1109,201.9436,0.1414,590386,485601.16,false
53.42,0.0314,141.1584,0.1638,716011,1551679.2,false
57.91,0.0074,141.1848,0.1315,808031,1196465.6,false
56.33,0.1112,461.9994,0.1376,-70208,-62863.54,false
58.77,0.0387,202.575,0.1417,407153,357288.47,true
60.03,0.1076,461.9944,0.1431,-39254,-39673.69,false
64.14,0.0899,202.6045,0.1508,415501,359702.12,false
66.74,0.101,461.9618,0.1532,-18544,-44033.59,false
69.27,0.1245,461.9209,0.1489,-40388,-57070.69,false
57.05,0.0381,202.6614,0.1259,295276,218101.27,true
51.74,0.0582,141.4066,0.0883,168314,792789.94,false
59.75,0.0797,202.729,0.1234,299973,221353.97,false
66.67,0.1101,202.7382,0.122,441294,355889.25,false
63.11,0.1004,462.1381,0.146,-41126,-1499.49,false
58.05,0.0615,141.4047,0.089,686613,1052271.4,false
68.82,0.1313,202.7094,0.1245,501869,432561.06,false
63.23,0.069,141.3947,0.0902,788235,1253739.6,false
72.2,0.1148,202.6765,0.1323,673301,570587.75,false
73.24,0.0102,202.6614,0.1405,717682,559600.25,false
67.15,0.1199,462.2622,0.1666,-44851,18849.99,false
65.35,0.0003,141.3692,0.0888,1178654,1418583.1,false
61.02,0.0475,462.337,0.1605,-63084,2274.54,false
55.64,0.0396,141.4311,0.0824,376301,830018.94,false
61.15,0.0717,462.3881,0.1599,-76154,15158.87,false
57.08,0.0539,141.5067,0.0849,1231495,1171225.1,false
61.22,0.0066,141.537,0.0799,1228026,1320347.5,false
50.07,0.0463,202.9824,0.112,592358,404492.1,false
55.15,0.0462,462.5313,0.1194,-41858,16255.32,false
61.06,0.0949,462.5356,0.1314,-41082,20463.2,false
55.53,0.0142,202.9348,0.117,346726,301901.03,false
62.29,-0.0081,462.5197,0.1423,-30461,12577.86,false
65.05,0.0142,202.919,0.0866,351473,363674.1,false
62.12,-0.0193,462.5888,0.1445,-26288,-21318.57,false
65.68,0.0584,462.6644,0.1406,485,-19525.66,false
63.51,0.0416,203.0823,0.1608,186668,428950.12,false
65.46,0.0485,462.8801,0.1409,10546,-47675.22,false
68.42,0.0526,203.0806,0.1783,-107674,297894.16,false
72.12,0.0026,203.0926,0.1248,-157919,326874.9,false
51.21,0.1666,462.0718,0.3009,-100734,6914.33,true
36.54,0.0669,140.1989,0.1811,-1137681,-801853.94,true
53.67,-0.0103,462.0666,0.2425,-76527,21199.01,false
55.47,0.0856,462.0577,0.227,-78370,30836.14,false
43.24,0.0804,202.4432,0.1311,-316716,186939.25,true
61.69,0.1343,462.0114,0.235,-51216,52728.77,false
51.02,0.003,140.2604,0.1559,-1782503,-1382841.6,true
49.77,-0.0169,202.4771,0.1157,-289849,31491.47,false
56.23,0.0039,140.2795,0.1214,-1435955,-1067772.8,true
54.96,0.061,202.4877,0.1182,-233810,62864.75,false
66.16,-0.0048,461.9953,0.1811,-55168,63315.06,false
63.27,0.0527,140.2595,0.1288,-853675,-636231.8,true
59.27,0.1045,202.4672,0.1214,-210615,70199.36,false
65.06,0.0858,140.2286,0.1295,-233664,-512851.34,true
62.52,0.0915,202.4313,0.1232,-206841,108460.55,false
70.07,0.0759,462.0034,0.1872,-17309,83059.6,false
67.11,0.061,140.1932,0.1267,234649,-247047.7,false
66.15,0.073,202.4014,0.1243,-200309,114022.43,false
73.13,0.074,462.102,0.1908,-3904,106178.6,false
68.77,0.0575,202.3665,0.1254,-244484,107238.33,false
67.38,-0.0503,202.455,0.1121,-267654,1177.03,false
68.85,0.0141,202.4909,0.1142,-264332,5974.6,false
59.59,0.0145,140.7613,0.0946,1560544,472573.12,true
62.19,0.0674,140.7998,0.0921,1567440,650882.75,false
56.77,0.082,462.9294,0.165,15161,83519.64,false
64.86,0.0797,140.8496,0.0936,1720467,879561.5,false
58.12,0.092,462.9629,0.1636,25964,83519.64,false
59.68,0.0381,140.9557,0.0846,900013,1004418.3,false
67.68,0.0369,140.9632,0.0861,1455008,1620879.2,false
68.59,0.0625,140.959,0.0832,2013340,1931572,false
60.78,0.0668,203.1536,0.0923,53358,22868.33,false
57.91,0.0346,463.0272,0.1427,89416,110355.75,false
70.37,0.0444,140.9536,0.0807,2693333,2339162.8,false
64.07,0.0659,463.0093,0.1477,104555,125067.33,false
72.47,0.0227,140.9588,0.0832,3301670,2778770,false
62.97,0.0279,463.0592,0.1549,109999,111540.78,false
60.44,0.0517,141.2111,0.0811,3336074,2946056,false
52.72,0.0356,203.0609,0.1123,175538,-113156.62,false
63.98,0.0342,141.2166,0.0784,2818801,2118063.2,false
54.83,0.0514,203.039,0.0998,17904,-262499.75,false
61.38,0.0544,203.0233,0.0997,41038,-242097.2,false
62.01,-0.0129,203.0019,0.0997,57151,-161922.27,false
55.55,0.0404,141.0826,0.1079,1563099,1392953.9,false
55.18,0.1209,462.8497,0.2321,-40330,27502.55,false
60.03,0.0568,462.8603,0.2425,-39594,51816.24,false
59.65,0.0297,203.0025,0.1501,314871,29374.18,false
60.7,0.0808,141.0716,0.161,3891495,2355245.5,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,-166.9071,0,0,0,0,true
0,-138.9055,0,0,0,0,true
0,-86.5231,0,0,0,0,false
53.45,-32.1391,0,0.4744,0,0,true
53.64,-23.0211,0,0.4719,0,0,true
67.09,-5.0994,0,0.3657,0,0,true
54.57,-11.6055,0,0.4945,0,0,false
67.21,-3.491,202.7582,0.35,0,0,true
67.33,-2.4308,202.8088,0.3322,0,0,false
67.28,-1.2996,203.1701,0.3318,0,0,false
54.38,-0.9302,463.3995,0.4451,0,0,false
54.72,-0.5749,463.3895,0.4352,0,0,false
55.07,-0.354,463.3545,0.4402,0,0,false
55.9,-0.157,463.3385,0.4158,0,0,false
67.2,-0.0361,204.2371,0.305,0,0,true
67.26,0.0762,204.2574,0.2982,0,0,true
67.57,0.0934,204.3196,0.3028,0,0,true
69.07,0.1171,204.7263,0.2862,0,0,false
40.72,0.3683,139.671,0.3567,0,0,true
42.86,0.2925,139.66,0.3624,0,0,false
55.02,0.0563,464.6686,0.3975,0,0,false
58.91,0.2324,204.5753,0.2698,0,0,false
54.36,0.2391,464.3994,0.313,0,0,false
47.52,0.1495,140.0737,0.208,0,0,true
48.49,0.0843,140.4344,0.1889,-2676710,-1643984.9,false
52.87,-0.0344,140.3774,0.1895,-2722046,-2757044.2,false
55.41,0.0179,140.3576,0.1881,-3621126,-1974026.2,false
49.89,0.0576,140.7101,0.1995,-4951581,-2265747,false
53.92,0.0462,140.6695,0.1825,-4748804,-1643741.8,true
51.46,0.1613,463.6111,0.2258,-47321,93204.4,false
57.61,0.113,140.6664,0.1789,-4709582,-1523888.6,false
58.62,0.1198,140.6786,0.1677,-3940624,-1113071.9,false
59.28,0.066,140.66,0.1686,-2968813,-807304.2,false
59.34,0.1108,463.6508,0.2433,-37858,55880.03,false
60.34,0.0147,140.6372,0.1628,-2230973,-552041.44,false
61.84,0.1153,463.6136,0.2455,-49868,41449.88,false
50.07,0.0889,203.9365,0.1801,341550,-274778.75,false
57.8,0.1246,203.9616,0.1908,285029,-340743.66,false
65.13,-0.0122,140.6055,0.143,-1329519,-397372.8,false
65.93,-0.0303,463.494,0.2296,90427,22803.86,false
59.64,0.0239,141.2799,0.1034,882261,2578416,false
60.22,-0.0076,464.7009,0.1773,114084,-42621.57,false
56.14,0.0552,204.1126,0.1433,-193849,-476352.38,false
56.92,0.0708,204.0143,0.1599,-230381,-482091.5,false
59.69,0.1074,204.0058,0.1632,-241869,-491464.3,false
60.34,0.093,204.0045,0.1489,-135586,-448145.5,false
51.95,0.02,464.4044,0.1968,120762,-14624.36,false
53.64,0.0363,141.1294,0.127,2507892,1676050.9,false
57.22,0.0714,464.4034,0.1811,136267,-4272.66,false
58.79,0.0316,464.4018,0.2051,134865,7643.51,false
43.18,0.0607,140.5188,0.1195,-631312,-1511959.9,false
52.36,0.1248,463.9865,0.1867,-41986,-48743.43,false
46.64,0.1085,140.5283,0.1181,-56741,-1266162.5,false
50.02,0.0611,202.897,0.1571,-1019789,-442850.03,false
47.23,0.0416,202.5834,0.1454,-1151878,-385549.88,true
49.36,0.0651,463.6605,0.1571,-23367,-25861.43,false
48.41,0.0353,140.3269,0.1163,-1032745,-830659.2,false
54.06,0.0079,140.3505,0.1043,-583076,-168288.06,false
54.47,0.0336,463.6612,0.147,-7067,-20513.82,false
57.89,0.1072,463.6618,0.1509,3129,-13576.34,false
59.37,0.0104,140.3941,0.0957,-1084777,-113594.41,false
59.3,0.0444,202.6152,0.1248,-117478,-1324.6,false
60.26,0.0363,140.3778,0.0953,-699800,187639.1,false
64.72,0.0099,140.3591,0.0865,-682060,250025.95,false
61.68,-0.0057,202.583,0.1243,122576,89236.82,false
65.38,0.0345,202.5522,0.1286,15669,24805.33,false
58.26,0.0959,463.7594,0.1547,24336,11308.23,false
64.4,-0.0034,202.6902,0.1092,51737,-17416.38,false
64.12,0.0261,463.8301,0.1518,3128,17073.08,false
69.04,0.0398,202.6922,0.1146,191825,99154.41,false
71.31,-0.0119,202.8559,0.1011,167854,116689.88,false
52.72,0.0252,140.4444,0.1091,-48815,538409.1,true
57.89,0.0479,140.4454,0.1077,-141828,600259.06,true
60.88,0.0098,463.9337,0.135,100557,84413.9,false
