rsi,cycle,band,atr,obv,accdist,label
29.75,0.0534,363.2575,0.4985,-105456,28708.5,true
33.77,0.0503,198.4382,0.4809,-775978,-248123.16,false
30.95,0.0319,363.2547,0.6153,-4394,12675.83,false
31.55,-0.1263,198.4436,0.4538,-840267,-361231.84,false
29.88,-0.1671,363.3153,0.5777,-13286,12316.39,false
29.13,-0.1665,198.3357,0.4377,-1077055,-494042.75,true
27.36,-0.1781,363.1841,0.5548,-48630,-9556.56,false
38.95,-0.0547,198.2958,0.4784,-833847,-450560,false
31.81,-0.0955,363.0786,0.6041,4913,-18936.11,false
36.72,0.0093,97.8889,0.2484,-5688237,-607472.75,false
42.94,-0.1548,198.4187,0.4442,-22681,-25436.5,false
41.86,-0.0824,98.0162,0.2011,-3626103,1183009.1,false
43.18,-0.1686,363.3355,0.4932,104994,35021.26,false
41.69,-0.1131,98.0136,0.1854,-3319243,1227284.1,false
41,-0.101,198.3884,0.4038,-211694,-166695.55,false
39.49,-0.1411,363.3078,0.4736,78672,23483.14,false
36.08,-0.1089,97.9876,0.1843,-4023205,655535.25,false
40.14,-0.141,363.2855,0.467,105074,30480.24,false
44.4,-0.0159,198.3734,0.3166,-159603,-106081.75,false
40.39,-0.0092,198.3331,0.2845,-172606,-124033.91,false
39.12,-0.0085,363.3033,0.3634,124290,44115.1,false
35.6,-0.0128,97.8966,0.1511,-4827885,341714.75,false
35.38,-0.1159,198.2477,0.2938,-309706,-206022.81,true
34.28,-0.1811,363.1966,0.3752,97604,36697.89,true
31.03,-0.0491,97.8272,0.1558,-5567362,-257247.52,true
36.94,-0.2342,363.1792,0.3694,90408,24993.26,true
30.88,-0.0727,97.7645,0.1504,-5736398,-260688.7,true
32.12,-0.1484,363.013,0.3818,84462,20238.35,true
27.7,-0.0522,97.6744,0.1529,-5886238,-300317.03,true
30.29,-0.022,97.6084,0.1561,-4921490,-276332,true
41.24,-0.0001,198.1113,0.2608,-254136,-257242.12,true
40,-0.0693,198.0734,0.2583,-377725,-303712.84,true
41.93,-0.0668,362.8606,0.3863,42428,-9724.57,true
40.37,-0.0253,97.5632,0.1601,-3735558,-560652.9,true
45.1,-0.0563,198.0809,0.2653,-384657,-294426.06,true
46.74,-0.0558,362.8717,0.3937,40252,2804.93,true
57.12,-0.0971,198.214,0.2067,100320,-26423.05,true
57.12,-0.0734,198.2619,0.211,32140,-85249.98,true
49.8,-0.0349,97.8161,0.1178,-121329,173777.98,true
61.57,-0.1066,365.2782,0.2302,190586,24298.68,true
51.95,-0.07,98.2988,0.1039,1082969,502017.3,true
65.37,-0.0455,199.6625,0.1471,459120,34570.13,false
62.16,-0.1076,365.4139,0.2286,216793,37576.41,true
55.36,-0.0724,98.3524,0.1039,1560359,772082.7,false
53.46,-0.0467,98.4181,0.1056,3787632,2024275,false
55.9,-0.0831,199.8733,0.1718,599986,162997.77,false
54.98,-0.0449,98.4627,0.1035,3942233,2163155.8,false
58.1,-0.0579,365.9271,0.2774,235026,24994.92,false
59.6,-0.0313,98.4852,0.1092,3964087,2233420.2,false
51.73,-0.0579,365.9849,0.2825,207923,-729.31,false
50.98,-0.0767,366.041,0.279,211150,-10143.44,false
56.72,-0.0081,98.5184,0.111,3567780,1769995.5,false
52.56,-0.0214,200.0338,0.1879,520094,71106.2,false
50.03,-0.0618,366.0654,0.3105,160684,-17237.38,false
43.83,-0.0877,200.0247,0.1789,294239,-94847.46,false
45.23,-0.046,98.5558,0.1011,2347767,653601.9,false
44.87,-0.126,200.0016,0.1782,361378,-58752.79,false
49.58,-0.051,98.572,0.1025,2951852,1171143.2,false
40.93,-0.0778,199.9492,0.1787,285523,-111516.51,false
38.51,-0.0582,199.8739,0.1776,280789,-131027.64,false
42.19,0.0119,365.8595,0.2886,32748,-67690.53,false
43.62,-0.0114,98.5726,0.1018,2476988,755871.44,false
37.39,-0.046,365.751,0.2808,8183,-77035.43,false
35.43,-0.0383,98.5182,0.1064,2010174,457623.16,false
35.43,-0.023,199.7214,0.1812,140915,-166047.66,false
37.93,-0.0605,365.6668,0.2711,5854,-57444.75,false
32.95,-0.0658,98.4522,0.1082,1401076,332092.5,false
34.68,-0.0001,199.654,0.184,59285,-181113.28,false
35.57,-0.0443,98.4064,0.1086,1431033,375034.25,false
31.82,0.0063,199.5718,0.179,-7172,-191763.7,false
35.77,0.0331,365.5258,0.2718,-8306,-72978.24,false
29.76,-0.0137,98.3325,0.1136,1175625,277970.72,false
29.19,-0.0096,199.4095,0.1769,17574,-157911.55,false
32.87,-0.0251,365.4064,0.2682,-50219,-88603.39,false
24.87,-0.0393,98.1765,0.1128,569301,-196685.1,false
26,-0.0047,199.3112,0.1769,50406,-198327.27,false
31.41,-0.019,365.3158,0.2475,-97092,-91424.35,false
23.36,-0.0276,98.0932,0.1171,335121,-153981.05,false
21.04,-0.0524,199.1681,0.1848,-18899,-257866.7,false
24.69,-0.0723,365.1567,0.2675,-126920,-113974.6,false
21.1,-0.0176,98.0051,0.1185,212889,-186488.7,false
25.18,-0.0742,199.0623,0.1891,7532,-234299.2,false
24.41,-0.1323,365.015,0.254,-163844,-102781.86,false
26.57,0.0075,97.9425,0.1235,395244,84437.98,false
20.94,0.009,198.8459,0.1798,-174963,-355522.94,false
20.28,-0.049,364.698,0.2609,-266449,-133360.19,true
22.01,0.0245,97.803,0.126,-752073,-572181.2,false
20.38,-0.0115,198.7425,0.1862,-256529,-384403.62,false
18.43,-0.0497,364.5164,0.2701,-301125,-145396.75,true
21.62,0.0008,97.7398,0.1303,-1372846,-764776.25,false
18.22,-0.0219,364.3624,0.268,-337265,-137819.17,true
21.66,-0.0172,198.4928,0.1802,-302464,-391999.06,false
27.47,0.0249,364.0784,0.2985,-351944,-116755.39,true
26.76,-0.0069,97.6025,0.1359,-1745217,-1455622.4,false
25.12,-0.0661,198.4529,0.1766,-291439,-404924.7,false
23.8,-0.0153,198.4052,0.1752,-337881,-404409.16,false
25.64,-0.0163,97.5814,0.1359,-1532519,-1338697.5,false
23.24,0.0127,198.3618,0.1855,-380276,-292186.66,false
37.59,0.1115,364.0249,0.3191,-292548,-72693.84,true
31.97,-0.01,97.5919,0.1423,-830190,-744973.25,false
19.13,-0.0176,198.2386,0.1705,-620742,-352777.06,false
18.41,-0.029,198.1944,0.1665,-685283,-385560.16,true
30.64,0.0281,198.1957,0.1808,-631788,-362054.06,false
32.76,-0.0059,97.5984,0.1456,-1706671,-952669.2,false
26.47,0.0763,198.1812,0.1858,-759846,-394255.84,true
27.2,-0.0032,97.5645,0.1484,-2630216,-1213435.5,false
25.49,0.0216,198.1573,0.1965,-862483,-362554.22,true
44.41,-0.0321,364.3537,0.3248,-325175,-35685.39,true
29.61,-0.025,97.5414,0.1556,-1949589,-771589.44,false
37.11,-0.0957,364.3318,0.3383,-317872,-40175.59,true
24.03,-0.0441,97.4664,0.1616,-2099363,-910264.3,true
21.73,-0.0516,198.0267,0.2033,-881751,-369374.7,true
35.88,-0.1657,364.3026,0.3319,-312949,-55116.63,true
22.19,-0.0728,97.3914,0.1631,-2395937,-1101222.5,true
49.62,-0.2457,197.8073,0.282,-707149,-337019.56,true
59.4,-0.2551,363.8276,0.4185,-268079,-46511.51,true
55.21,-0.0943,97.2311,0.2293,-503174,-1495156.2,true
47.22,-0.2925,197.8317,0.292,-850000,-365134.06,true
58.76,-0.3784,363.8915,0.4235,-319683,-46870.16,true
0,-96.6382,0,0,0,0,false
0,-169.8873,0,0,0,0,true
0,-86.1059,0,0,0,0,true
0,-141.3218,0,0,0,0,false
0,-112.7096,0,0,0,0,false
0,-88.0211,0,0,0,0,true
0,-160.6902,0,0,0,0,false
45.18,-7.2549,0,0.5924,0,0,false
45.11,-1.0205,103.2755,0.392,0,0,false
50.32,-1.4346,205.0867,0.7819,0,0,false
59.23,-2.2014,376.4257,0.9798,0,0,false
44.55,-0.7968,103.2195,0.3945,0,0,false
44.12,-0.6983,103.115,0.4054,0,0,false
44.07,-0.5656,103.0074,0.3896,0,0,false
58.33,-1.2252,376.4382,0.9202,0,0,true
43.74,-0.3588,102.9222,0.3931,0,0,true
50.66,-0.4159,205.6059,0.6564,0,0,true
58.84,-1.0563,376.6188,0.9214,0,0,false
50.37,-0.2915,206.1213,0.6763,0,0,false
49.77,-0.2365,206.0329,0.6938,0,0,false
43.28,-0.1822,102.6369,0.4241,0,0,true
50.35,-0.1606,206.013,0.7087,0,0,false
44.97,-0.0933,102.6127,0.4562,0,0,true
48.96,-0.0794,205.7728,0.593,0,0,true
57,-0.2491,377.6188,0.8295,0,0,true
50.29,-0.0768,205.769,0.4917,0,0,false
57.72,-0.2066,377.7384,0.619,0,0,false
49.31,-0.1769,205.7752,0.4746,0,0,false
55.63,-0.407,377.8904,0.6308,0,0,false
48.68,-0.2052,205.7084,0.4689,0,0,true
53.66,-0.5846,377.6892,0.6411,0,0,false
45.67,-0.1872,102.8367,0.3172,0,0,false
48.02,-0.2202,205.6171,0.4446,0,0,true
53.31,-0.5773,377.4816,0.6522,0,0,true
48.31,-0.1398,205.5633,0.4146,0,0,true
52.94,-0.3093,377.2567,0.6164,0,0,true
44.27,-0.1714,102.8263,0.2657,0,0,true
52.77,0.2195,376.9749,0.6271,0,0,true
53.04,0.18,376.8389,0.5899,0,0,true
44.81,0.0358,102.8374,0.268,0,0,true
53.68,-0.1738,103.2592,0.2055,36829,6339807,false
52.24,-0.1817,103.3797,0.2037,-2205615,6146882,false
54.4,-0.1434,206.2539,0.2812,446939,514110.62,false
48.93,-0.1554,103.5481,0.2058,-1525893,6264972,false
55.17,-0.1597,206.4515,0.2727,89070,660457.25,false
56.95,-0.1999,378.4109,0.4161,423963,437645.84,false
47.24,-0.1394,103.6878,0.2066,-690991,7688988,false
54.51,-0.0631,206.9147,0.2463,-46767,725211,false
50.32,-0.0975,207.0231,0.2371,-211031,597450.2,false
44.44,-0.03,103.8961,0.1965,-1179871,7341195.5,false
45.1,-0.1731,207.0513,0.2518,-193684,540503.75,false
48.74,-0.3031,379.1918,0.4436,22820,258166.98,false
42.22,-0.1163,103.8469,0.2029,-739043,7922130,false
49.57,-0.3974,379.2058,0.4529,-14778,206170.64,false
45.22,-0.0106,103.746,0.1889,1952981,7081857.5,false
42.83,-0.0036,206.8542,0.258,-437429,309037.06,false
42.83,-0.0443,206.7921,0.2657,-620782,156040.8,false
50.11,0.0133,379.0261,0.4418,-80388,175004.5,false
43.79,-0.0166,206.7473,0.3157,22614,616678.2,false
45.19,-0.0479,378.9596,0.5009,-24175,189485.5,false
45.31,-0.0071,103.7617,0.2139,8210,6525646,false
38.23,-0.0479,103.694,0.2489,-486161,6390268,true
48.17,-0.0959,206.7476,0.3898,273329,873781.44,false
42.71,-0.157,206.719,0.3967,98187,782436.9,false
42.95,-0.3106,378.8974,0.5528,60634,190532.12,false
47.08,-0.1201,103.6267,0.2469,-322642,5724397,false
38.57,-0.2241,206.6342,0.4039,-82812,689008.75,false
40.19,-0.3345,378.7806,0.5543,2308,156523.06,false
51.37,-0.1305,103.6336,0.2455,-562428,5648505.5,false
39.91,-0.1917,206.5901,0.3997,-107715,628279,false
41.27,-0.0735,378.5886,0.5411,-5089,146375.67,false
37.29,0.0701,378.4033,0.3806,33963,160708.77,false
38.53,-0.0002,206.464,0.2713,52879,758316.56,false
33.14,-0.0772,378.2114,0.3802,43262,170486.03,false
36.8,-0.0916,206.3838,0.2542,74679,761318.3,false
38.82,-0.0734,206.3304,0.2449,72553,766358.75,false
37.39,0.0233,377.9845,0.3545,123768,192451.73,false
50.98,-0.0686,103.6486,0.1561,2259719,6741635.5,false
36.5,-0.0051,206.258,0.2479,-50919,685841.3,false
42.24,-0.0816,103.6472,0.1668,1357337,5991551.5,false
35.74,0.0032,206.1842,0.2475,-39707,707926.2,false
34.48,0.0608,377.7531,0.3551,95677,190142.12,false
43.31,-0.1131,103.6446,0.164,2250634,6386925,false
41.56,0.0944,377.7039,0.3779,97385,191850.12,false
28.61,-0.0238,205.9187,0.377,-363174,645812.94,false
34.46,0.1245,377.4933,0.5556,-60847,184239.72,false
39.92,0.031,103.7948,0.2161,1018999,5722803.5,false
32.57,-0.0822,103.5534,0.2408,-2191446,4257832,false
19.63,-0.2184,205.0106,0.4406,-672242,540088,false
28.65,-0.1515,103.3807,0.2574,-2407060,4269867.5,false
16.41,-0.2838,204.6132,0.4698,-950860,393458.8,true
27.05,-0.1538,103.2173,0.2649,-3562333,3663576.5,false
28.15,-0.125,204.4135,0.5001,-716669,516166.97,false
35.31,-0.1828,376.606,0.7032,-48783,169718.27,false
30.39,-0.0536,103.1013,0.2677,-3008857,4252057,false
26.52,-0.0434,375.8984,0.7936,-208796,112457.6,true
24.3,0.0202,102.7432,0.2882,-4842453,2474953,true
35.76,-0.1634,375.744,0.8343,-204237,140517.19,false
30.7,-0.0075,102.6574,0.291,-4475985,2911518.8,true
38.18,-0.2656,375.6556,0.5857,-291406,-6572.84,false
38.13,-0.1248,102.732,0.2343,-2145236,2207349.8,false
36.8,-0.3337,375.6463,0.5648,-282574,-34443.63,false
37.2,-0.1508,102.7623,0.2279,-2938443,1710314.6,false
41.57,-0.1629,375.7684,0.5552,-283086,-30840.04,false
40.76,-0.0086,204.1943,0.3641,-860646,-76733.27,false
35.47,-0.0541,375.6794,0.5127,-318920,-27688.41,false
34.14,-0.1673,375.5414,0.4755,-352364,-39956.41,false
35.39,-0.2068,204.2135,0.3634,-761068,-150331.7,false
29.76,-0.2684,375.2592,0.483,-356189,-64465.76,true
34.71,-0.072,102.747,0.2279,-3856563,1124903.6,true
33.93,-0.2489,204.1145,0.3441,-776291,-161722.67,false
28.8,-0.2688,374.9987,0.4784,-355042,-69254.8,true
38.11,-0.153,204.0636,0.3375,-600359,-17825.44,false
34.41,0.0373,203.9397,0.3489,-827095,-122979.26,false
32.3,0.1381,374.5755,0.4746,-364957,-37108,true
32.93,-0.0163,203.8243,0.3625,-828154,-96371.76,true
31.96,0.0364,374.3982,0.4786,-360247,-23811.45,true
39.75,-0.1584,203.7133,0.3447,-893940,-96528.1,false
36.73,-0.2138,203.665,0.3532,-809260,-103369.27,false
44.3,-0.3182,374.4906,0.4794,-263588,-16693.12,false
47.25,-0.1172,102.6447,0.1914,-1629397,2445977.2,false
34.2,-0.2169,203.5789,0.3339,-813787,-142271.55,false
42.6,-0.0918,203.5675,0.3411,-809622,-137283.34,false
44.34,-0.2408,374.5082,0.4347,-253790,-9583.53,false
53.98,-0.0387,102.6464,0.1864,-1315665,2687562.2,false
44.53,0.0984,374.5392,0.4338,-263782,-18293.15,false
40.38,-0.1364,374.5684,0.4276,-255806,-12351.41,false
39.03,-0.0415,203.5762,0.3124,-988951,-274756.38,false
38.18,-0.2254,374.5894,0.4006,-255878,-8334.32,false
46.98,-0.0427,102.7748,0.1977,-2054400,2333575.5,false
44.1,-0.1461,374.5891,0.4178,-235686,1094.78,false
37.44,-0.006,374.5866,0.4311,-204988,6207.02,false
43.72,-0.0501,102.9192,0.2229,-2690313,1675176.2,false
40.19,0.0371,203.451,0.3071,-877969,-278563,false
35.39,-0.0602,203.4277,0.2829,-828316,-229808.3,false
30.67,-0.1456,203.327,0.2971,-927813,-319618.7,false
37.57,-0.0762,374.458,0.452,-228284,-22712.87,false
43.99,-0.0063,102.9532,0.2076,-2017176,1579974,false
29,-0.1969,203.1949,0.2864,-933011,-360909.06,true
36.2,-0.201,374.3669,0.4349,-224072,-24117.16,false
39.99,-0.069,102.8999,0.2047,-1982906,1600406.4,false
28.58,-0.1283,203.0672,0.2714,-977897,-415941.9,true
37.61,-0.1439,374.2834,0.4192,-165592,-12259.43,false
37.82,-0.1025,102.8346,0.1986,-2933293,922186,true
27.31,-0.0315,202.9338,0.2668,-1071287,-461220,true
34.34,-0.047,374.1319,0.4841,-217318,-20300.44,true
35.51,-0.0855,102.7611,0.1946,-3700293,416140.12,true
35.21,0.0913,202.7579,0.2665,-810007,-475098.4,true
36.68,0.0168,102.6058,0.1632,-1791809,487053.4,true
54.49,-0.1908,202.5266,0.3031,-410498,-198263.05,false
54.24,-0.0833,102.5682,0.1828,-194564,220283.45,true
53.29,-0.1101,202.7521,0.2872,-403951,-68352.74,false
52.79,-0.1764,202.9053,0.2472,-356906,1055.67,false
56.64,-0.1816,373.9017,0.3089,-7001,91922.27,false
47.19,-0.0963,203.819,0.2323,-350803,131481.45,false
46.97,-0.1224,375.0378,0.3084,48853,90027.12,true
56.59,-0.049,103.1544,0.1448,3761283,3270647.8,true
41.64,-0.1478,203.7244,0.238,-319274,172503.22,true
42.24,-0.1827,375.0048,0.3089,61570,103644.74,true
49.99,-0.105,103.1711,0.1477,3780254,3390304.8,true
43.23,-0.156,203.6602,0.2474,-351535,110500.52,true
41.14,-0.2038,374.9136,0.3161,19126,65626.09,true
54.79,-0.1037,103.194,0.158,3747592,3257842.2,true
52.1,-0.172,203.5589,0.3303,-106760,197320.6,true
54.66,-0.3066,374.5949,0.5011,61407,91153.17,true
53.23,-0.1245,103.4588,0.2035,2798848,2940900.2,true
56.52,-0.1256,204.1698,0.2566,205818,283431.56,true
62.33,-0.119,375.9705,0.4215,98891,139621.4,false
57.11,-0.0444,103.8921,0.1638,4014544,3267030,false
52.85,-0.0099,104.0926,0.1074,4893709,3909824.5,false
60.97,-0.0609,204.5078,0.155,686572,528958.6,false
51.18,-0.1434,376.772,0.2963,67744,119800,false
46.64,-0.0502,104.076,0.108,4230812,3508936,false
64.77,-0.0493,204.5769,0.1643,680362,564482.9,false
47.8,-0.1068,376.8957,0.3668,44569,90766.57,false
43.4,-0.0363,104.0142,0.1322,3036330,2764877.8,false
47.72,-0.0398,204.8652,0.2455,411917,231283.86,false
42.48,0.0014,103.9293,0.1437,2858107,2565173,false
46.11,-0.0944,204.8416,0.2477,402381,173198.23,false
43.02,-0.0771,376.8177,0.4086,-25002,40740.37,false
40.49,-0.024,103.8872,0.1416,2918787,2404659,false
43.23,-0.1022,204.7904,0.2559,329566,105335.38,false
42,-0.0712,204.7225,0.2545,222393,44694.91,false
44.4,-0.0139,376.6764,0.4201,-37116,33954.15,false
41.95,0.0107,103.8345,0.1417,2382812,1883986.1,false
34.08,-0.0913,204.5557,0.2786,90114,11843.8,true
34.72,-0.0567,376.4445,0.4101,-58666,18300.65,true
36.25,-0.0021,103.7818,0.1454,1501896,1142460.9,true
35.53,-0.1186,204.4373,0.2765,116574,-3543.64,true
35.89,-0.184,376.2775,0.4183,-49143,16940.93,true
34.46,-0.044,103.7255,0.1468,626882,458767.97,true
37.01,-0.0325,204.3473,0.2706,175092,39682.26,true
36.49,-0.0335,103.6872,0.1509,1411770,657101.56,true
33.8,-0.0318,375.837,0.4007,-107215,-34971.02,true
51.12,-0.0457,103.6518,0.1662,2035207,1059550.9,false
62.89,-0.1635,204.0714,0.2448,460754,163173.81,false
53.03,-0.1278,204.2031,0.2484,325573,133509.95,false
45.3,-0.0431,103.8256,0.1319,1189652,540765.5,false
42.13,-0.2306,204.2238,0.2714,253564,90679.9,true
43.89,-0.2824,375.7278,0.3836,-114043,10313.44,true
37.84,-0.0771,103.7983,0.139,644581,436716.25,false
51.2,-0.2159,204.2586,0.2969,310073,115896.27,false
43.42,-0.0558,204.3722,0.2842,85661,-66626.57,true
50.86,0.0344,204.5969,0.2836,64216,-25532.45,false
54.5,-0.0457,376.6497,0.4075,-135798,-14737.86,false
48.13,0.0022,103.7784,0.1456,484396,366874.9,false
43.19,-0.1429,204.6214,0.2561,-99849,-157658.36,false
44.73,-0.1738,204.6119,0.2499,-102737,-152450.98,false
53.26,-0.1714,376.5924,0.4277,-228847,-41376.29,false
41.86,-0.0269,204.641,0.2734,-97393,-170761.95,false
41.88,-0.1249,376.6608,0.4711,-201796,-30263.68,false
40.82,-0.0279,103.8094,0.141,940531,343371.4,false
42.55,-0.1854,204.5993,0.2738,-116647,-189190.89,false
42.44,-0.325,376.6319,0.4668,-191870,-25002.06,false
38.1,-0.1771,204.5097,0.2803,-208572,-252437.69,true
38.62,-0.2516,376.4686,0.4704,-216262,-48419.91,false
40.43,-0.1034,204.471,0.2962,-120746,-197719.55,false
40.62,-0.1189,376.3651,0.484,-182300,-31520.36,false
43.39,-0.013,103.7702,0.1484,1068867,414883.88,false
36.07,0.0458,376.0924,0.439,-199825,-33060.37,false
39.68,0.0141,103.74,0.1353,747660,443300.9,false
35.74,-0.0235,375.9236,0.4167,-205165,-19246.03,false
37.59,-0.0131,103.7064,0.1332,890860,726482.2,false
40,-0.0194,103.6499,0.1415,1490334,1373624.5,false
45.63,-0.0158,204.319,0.2455,104838,99379.59,false
39.45,-0.0379,375.6078,0.3272,-117696,40308.35,false
45.07,0.0053,204.3189,0.2279,89367,107300.79,false
37.26,0.0202,375.5798,0.3037,-116973,29799.79,false
37.47,0.0043,103.5991,0.1365,1985755,1726342.1,false
42.72,-0.035,204.357,0.223,25823,93577.36,false
40.17,-0.019,375.7272,0.3101,-83471,43286.23,false
36.35,-0.0131,103.6067,0.139,1614726,1649210.1,false
43.14,-0.0525,204.4056,0.2194,13837,88835.76,false
39.97,0.0118,375.8594,0.2973,-86969,61210.25,false
33.63,-0.0245,103.6002,0.1397,1222735,1559580.2,false
39.11,-0.0438,204.3777,0.2194,-30156,67749.26,true
37.18,0.0134,375.8388,0.2987,-101329,54826.4,false
28.36,-0.0399,103.5411,0.1411,672573,1108846.8,false
35.98,-0.0655,204.3275,0.2173,-91011,32106.97,true
33.26,-0.0655,375.7862,0.2987,-113709,43405.88,false
23.38,-0.0753,103.4514,0.1429,-81097,528361.06,true
43.04,-0.0387,204.3322,0.2023,-34312,86336.1,true
37.76,-0.0812,375.7449,0.2829,-93444,55641.02,false
32.83,-0.0605,103.4098,0.1423,643136,1058600.8,false
43.23,-0.0262,204.3211,0.2022,-185546,-15518.15,true
39.39,-0.0669,375.6784,0.292,-91557,28981.61,false
39.41,-0.0067,103.3218,0.1471,-594692,269538.6,false
43.17,-0.0451,375.6712,0.2831,-94492,34822.61,false
40.52,-0.0196,103.3144,0.1414,-743910,272956.62,false
43.04,-0.2435,375.5218,0.3981,-54440,61920.9,false
38.15,-0.0857,103.3147,0.1663,-478779,-247994.25,false
49.19,-0.0927,204.1966,0.2857,-103641,27778.87,false
38.47,-0.2917,375.4212,0.4131,-58091,61718.69,false
34.89,-0.103,103.2703,0.1742,-607322,-299095.4,false
50.01,-0.1599,204.2206,0.2957,-4403,61117.38,false
36.85,-0.3129,375.3076,0.4295,-52346,60286.62,false
35.84,-0.0857,103.2385,0.1761,-31448,-199311.22,false
44.4,-0.139,204.2454,0.2978,-99755,-14210.55,false
34.7,-0.21,375.18,0.4327,-74374,54897.85,false
31.55,-0.0442,103.1924,0.1807,-862396,-580010.5,false
41.01,0.0007,103.0709,0.1911,56875,-807214.6,false
52.37,-0.0911,204.3709,0.3277,54837,-6277.52,false
46,-0.0361,204.3726,0.3312,7227,-30754.47,false
37.47,-0.0042,103.0321,0.1958,-318622,-1008971.75,false
44.4,-0.084,204.3806,0.3155,-75158,-36167.28,false
39.4,-0.0395,103.0099,0.1908,151237,-835712.4,false
44.19,-0.1012,204.3745,0.297,23330,-11218.22,false
39.96,-0.0772,374.6455,0.4233,-25835,30209.53,false
36.88,-0.0375,102.9796,0.1857,325658,-933083.1,false
41.09,-0.0611,204.3084,0.2891,-73430,-90708.06,false
35.85,-0.0985,374.569,0.4111,-52276,12022.9,false
31.81,-0.0473,102.9278,0.1854,-298531,-1421120.5,false
31.37,-0.0693,102.9034,0.1811,-819404,-1525676.6,false
47.6,0.0518,204.2519,0.2838,109295,4426.84,false
43.25,-0.0155,374.5848,0.4045,42650,51302.54,false
32.77,-0.0329,102.8801,0.1922,-179739,-1484837.5,false
29.67,0.0025,102.8595,0.1867,-193115,-1512470.9,false
28.3,-0.0073,102.8169,0.1834,-705996,-1495352,false
42.72,-0.0029,204.2214,0.2519,-49871,26764.28,false
35.29,-0.0653,374.7239,0.3853,6198,35961.67,false
25.74,-0.0213,102.7658,0.1877,-1381134,-1783380.9,false
38.12,-0.0678,374.7149,0.3908,7003,35857.2,false
29.91,-0.0069,102.7234,0.1881,-1222733,-1610739,false
36.16,-0.0636,204.1034,0.2622,-95435,-9472.39,false
31.25,-0.0726,374.5434,0.4201,4033,39384.38,false
23.98,-0.0058,102.6291,0.1938,-1554656,-1988630.6,false
34.26,-0.1341,203.9965,0.2629,-111483,24.47,true
22.49,-0.0498,102.5344,0.192,-1777605,-2052433.9,false
32.78,-0.1288,203.891,0.2594,-179315,-37776.83,true
31.08,-0.1223,374.2464,0.4074,28320,26957.94,false
30.48,-0.0739,203.7646,0.2454,-174938,-39312.88,true
27.88,-0.0283,374.0702,0.4027,14023,33376.48,false
20.43,-0.0141,102.3538,0.1908,-2717325,-2657206,false
37.4,0.0004,203.7025,0.245,-143416,-17136.88,true
27.84,0.0336,102.1963,0.1926,-2559893,-2683170.5,false
37.4,0.031,102.1933,0.2032,-2422905,-2536695,false
37.23,-0.1349,373.919,0.4385,148735,106904.12,false
40.44,-0.1645,203.6597,0.307,91756,-36119.66,true
30.06,-0.369,373.6712,0.4611,130549,80256.76,true
33,-0.0503,102.2267,0.2086,-3108450,-3040158.5,false
39.27,-0.2545,203.6123,0.2913,1130,-71482.11,true
28.66,-0.4945,373.4321,0.4347,100162,82465.96,true
31.37,-0.1583,102.1813,0.2072,-3519233,-3166245.2,true
28.83,-0.154,102.1242,0.2118,-4149446,-3600555.2,true
37.59,-0.0779,203.5444,0.2938,-84421,-114921.43,true
28.31,-0.0928,102.0652,0.2132,-4459764,-3880866.5,true
48.58,0.0102,203.6457,0.3189,103927,-55033.12,true
37.21,0.0283,101.9545,0.2019,-3341427,-3690825.2,true
54.34,-0.3108,203.5139,0.4,-189950,-138603.6,false
43.99,-0.2063,203.7246,0.4426,-1656111,-917991.9,false
42.98,-0.3283,372.9655,0.5846,-716777,-464591.8,false
48.94,-0.0937,102.0032,0.2257,-5732297,-4235508.5,false
0,-190.0972,0,0,0,0,false
0,-168.9757,0,0,0,0,false
0,-112.6388,0,0,0,0,true
47.83,-3.9805,203.3873,0.4609,0,0,true
63.81,-0.9636,103.2518,0.266,0,0,true
84.45,-1.0112,376.4996,0.5279,0,0,true
62.59,-0.1707,103.9516,0.2754,0,0,true
49.63,-0.0312,204.6786,0.2499,0,0,true
60.15,-0.1069,104.2603,0.2413,0,0,true
48.93,-0.1267,204.7523,0.2619,0,0,true
76.57,-0.2226,379.7701,0.5005,0,0,true
48.11,-0.0873,205.3556,0.233,0,0,true
